TransactionId;UserId;Product SKU;Purchase
35427;1154;2;1
35428;1283;4;1
35429;1576;10;1
35430;1065;6;1
35431;1148;8;1
35432;1484;4;1
35433;1615;5;1
35434;1586;4;1
35435;1534;2;1
35436;1122;3;1
35437;1023;4;1
35438;1777;3;1
35439;1740;4;1
35440;1316;5;1
35441;1597;4;1
35442;1904;5;1
35443;1372;5;1
35444;1224;7;1
35445;1973;1;1
35446;1754;3;1
35447;1913;4;1
35448;1978;7;1
35449;1994;4;1
35450;1864;5;1
35451;1677;5;1
35452;1823;7;1
35453;1159;10;1
35454;1110;1;1
35455;1535;7;1
35456;1035;4;1
35457;1089;4;1
35458;1321;4;1
35459;1145;11;1
35460;1636;4;1
35461;1795;4;1
35462;1789;7;1
35463;1096;4;1
35464;1008;5;1
35465;1197;3;1
35466;1645;1;1
35467;1357;4;1
35468;1302;4;1
35469;1125;4;1
35470;1936;10;1
35471;1482;5;1
35472;1555;5;1
35473;1142;4;1
35474;1168;4;1
35475;1173;4;1
35476;1078;5;1
35477;1855;4;1
35478;1971;5;1
35479;1561;1;1
35480;1184;5;1
35481;1849;6;1
35482;1278;6;1
35483;1869;6;1
35484;1338;3;1
35485;1488;4;1
35486;1661;5;1
35487;1659;5;1
35488;1523;5;1
35489;1343;11;1
35490;1532;4;1
35491;1366;4;1
35492;1351;3;1
35493;1379;4;1
35494;1500;3;1
35495;1704;5;1
35496;1133;5;1
35497;1314;5;1
35498;1526;4;1
35499;1790;7;1
35500;1355;11;1
35501;1092;4;1
35502;1069;4;1
35503;1311;4;1
35504;1558;4;1
35505;1900;2;1
35506;1084;3;1
35507;1510;2;1
35508;1708;5;1
35509;1794;8;1
35510;1690;2;1
35511;1465;5;1
35512;1480;6;1
35513;1444;5;1
35514;1645;4;1
35515;1181;5;1
35516;1732;4;1
35517;1896;5;1
35518;1090;5;1
35519;1632;5;1
35520;1188;4;1
35521;1844;9;1
35522;1205;1;1
35523;1947;8;1
35524;1695;9;1
35525;1168;5;1
35526;1298;9;1
35527;1978;10;1
35528;1968;4;1
35529;1377;4;1
35530;1477;4;1
35531;1474;3;1
35532;1353;11;1
35533;1792;10;1
35534;1470;2;1
35535;1848;4;1
35536;1314;9;1
35537;1046;5;1
35538;1347;7;1
35539;1921;4;1
35540;1002;4;1
35541;1830;2;1
35542;1816;4;1
35543;1202;4;1
35544;1298;4;1
35545;1042;4;1
35546;1339;5;1
35547;1597;5;1
35548;1987;4;1
35549;1299;4;1
35550;1234;4;1
35551;1277;5;1
35552;1689;11;1
35553;1742;5;1
35554;1443;8;1
35555;1620;2;1
35556;1986;10;1
35557;1107;4;1
35558;1743;5;1
35559;1923;8;1
35560;1800;2;1
35561;1578;5;1
35562;1196;4;1
35563;1042;5;1
35564;1694;2;1
35565;1623;4;1
35566;1287;1;1
35567;1123;5;1
35568;1641;6;1
35569;1585;5;1
35570;1535;5;1
35571;1429;8;1
35572;1399;5;1
35573;1595;6;1
35574;1889;5;1
35575;1021;4;1
35576;1755;9;1
35577;1202;1;1
35578;1298;4;1
35579;1665;4;1
35580;1828;4;1
35581;1421;5;1
35582;1230;4;1
35583;1804;5;1
35584;1151;6;1
35585;1694;4;1
35586;1473;5;1
35587;1588;5;1
35588;1430;4;1
35589;1235;6;1
35590;1963;9;1
35591;1142;4;1
35592;1185;4;1
35593;1904;8;1
35594;1132;3;1
35595;1800;7;1
35596;1948;10;1
35597;1396;4;1
35598;1167;1;1
35599;1554;4;1
35600;1622;5;1
35601;1346;4;1
35602;1420;8;1
35603;1996;4;1
35604;1246;4;1
35605;1759;9;1
35606;1899;4;1
35607;1634;4;1
35608;1471;4;1
35609;1023;5;1
35610;1690;4;1
35611;1327;2;1
35612;1681;5;1
35613;1436;3;1
35614;1772;4;1
35615;1182;5;1
35616;1800;4;1
35617;1287;5;1
35618;1140;5;1
35619;1956;6;1
35620;1750;11;1
35621;1410;3;1
35622;1665;7;1
35623;1424;5;1
35624;1952;9;1
35625;1585;8;1
35626;1529;3;1
35627;1022;5;1
35628;1948;3;1
35629;1484;5;1
35630;1214;4;1
35631;1410;4;1
35632;1296;5;1
35633;1120;8;1
35634;1127;4;1
35635;1824;3;1
35636;1664;4;1
35637;1977;5;1
35638;1852;4;1
35639;1369;4;1
35640;1614;8;1
35641;1913;5;1
35642;1424;8;1
35643;1198;8;1
35644;1658;5;1
35645;1695;5;1
35646;1530;4;1
35647;1909;5;1
35648;1811;2;1
35649;1920;9;1
35650;1785;4;1
35651;1480;7;1
35652;1537;4;1
35653;1197;5;1
35654;1058;8;1
35655;1531;5;1
35656;1980;1;1
35657;1932;4;1
35658;1558;4;1
35659;1134;2;1
35660;1174;5;1
35661;1738;7;1
35662;1181;9;1
35663;1783;5;1
35664;1176;10;1
35665;1586;6;1
35666;1960;8;1
35667;1171;11;1
35668;1823;2;1
35669;1678;5;1
35670;1910;7;1
35671;1876;11;1
35672;1792;5;1
35673;1190;4;1
35674;1038;6;1
35675;1056;4;1
35676;1716;4;1
35677;1209;7;1
35678;1399;8;1
35679;1218;5;1
35680;1470;5;1
35681;1959;4;1
35682;1290;4;1
35683;1183;6;1
35684;1183;1;1
35685;1988;5;1
35686;1957;5;1
35687;1440;5;1
35688;1564;5;1
35689;1789;9;1
35690;1002;5;1
35691;1059;2;1
35692;1125;7;1
35693;1706;4;1
35694;1479;4;1
35695;1829;4;1
35696;1001;10;1
35697;1460;10;1
35698;1354;10;1
35699;1617;3;1
35700;1411;7;1
35701;1896;5;1
35702;1791;1;1
35703;1515;7;1
35704;1322;5;1
35705;1552;5;1
35706;1952;1;1
35707;1989;4;1
35708;1638;11;1
35709;1310;1;1
35710;1052;5;1
35711;1325;1;1
35712;1983;4;1
35713;1895;5;1
35714;1559;4;1
35715;1986;4;1
35716;1614;3;1
35717;1827;3;1
35718;1417;3;1
35719;1628;4;1
35720;1655;5;1
35721;1952;9;1
35722;1341;8;1
35723;1603;4;1
35724;1522;2;1
35725;1660;4;1
35726;1462;9;1
35727;1928;5;1
35728;1420;5;1
35729;1896;4;1
35730;1137;1;1
35731;1065;4;1
35732;1031;9;1
35733;1182;9;1
35734;1715;10;1
35735;1239;4;1
35736;1136;4;1
35737;1981;5;1
35738;1355;5;1
35739;1346;4;1
35740;1788;6;1
35741;1204;4;1
35742;1270;8;1
35743;1617;6;1
35744;1715;10;1
35745;1694;2;1
35746;1611;9;1
35747;1409;6;1
35748;1448;4;1
35749;1738;8;1
35750;1543;4;1
35751;1260;6;1
35752;1937;7;1
35753;1929;1;1
35754;1852;5;1
35755;1225;5;1
35756;1382;5;1
35757;1319;6;1
35758;1638;4;1
35759;1466;2;1
35760;1645;4;1
35761;1616;4;1
35762;1004;5;1
35763;1123;4;1
35764;1676;10;1
35765;1709;2;1
35766;1623;4;1
35767;1958;4;1
35768;1916;5;1
35769;1886;3;1
35770;1762;5;1
35771;1432;4;1
35772;1337;8;1
35773;1213;3;1
35774;1728;11;1
35775;1129;9;1
35776;1276;4;1
35777;1271;3;1
35778;1229;8;1
35779;1714;9;1
35780;1304;5;1
35781;1221;5;1
35782;1066;2;1
35783;1186;4;1
35784;1926;11;1
35785;1788;9;1
35786;1982;11;1
35787;1377;4;1
35788;1917;3;1
35789;1218;4;1
35790;1113;5;1
35791;1168;6;1
35792;1949;4;1
35793;1115;5;1
35794;1070;5;1
35795;1171;11;1
35796;1708;8;1
35797;1913;6;1
35798;1074;1;1
35799;1243;4;1
35800;1622;4;1
35801;1289;11;1
35802;1878;5;1
35803;1498;4;1
35804;1322;5;1
35805;1954;11;1
35806;1634;5;1
35807;1870;6;1
35808;1361;4;1
35809;1398;4;1
35810;1571;2;1
35811;1255;4;1
35812;1758;7;1
35813;1745;4;1
35814;1584;4;1
35815;1959;4;1
35816;1003;4;1
35817;1662;6;1
35818;1740;7;1
35819;1882;4;1
35820;1332;2;1
35821;1663;7;1
35822;1945;6;1
35823;1195;3;1
35824;1411;5;1
35825;1797;5;1
35826;1616;4;1
35827;1911;4;1
35828;1442;8;1
35829;1211;2;1
35830;1545;5;1
35831;1907;5;1
35832;1317;9;1
35833;1582;10;1
35834;1441;8;1
35835;1300;4;1
35836;1824;6;1
35837;1783;5;1
35838;1221;5;1
35839;1307;4;1
35840;1249;4;1
35841;1233;11;1
35842;1964;8;1
35843;1764;4;1
35844;1715;4;1
35845;1344;4;1
35846;1233;7;1
35847;1552;8;1
35848;1030;3;1
35849;1693;8;1
35850;1921;5;1
35851;1863;5;1
35852;1712;3;1
35853;1957;2;1
35854;1629;4;1
35855;1086;6;1
35856;1007;2;1
35857;1386;4;1
35858;1055;4;1
35859;1811;4;1
35860;1009;5;1
35861;1343;5;1
35862;1768;9;1
35863;1836;5;1
35864;1843;7;1
35865;1836;4;1
35866;1120;3;1
35867;1621;11;1
35868;1202;9;1
35869;1331;5;1
35870;1725;4;1
35871;1587;9;1
35872;1959;5;1
35873;1254;4;1
35874;1514;5;1
35875;1853;6;1
35876;1536;10;1
35877;1426;5;1
35878;1216;3;1
35879;1204;8;1
35880;1735;4;1
35881;1937;8;1
35882;1139;5;1
35883;1050;4;1
35884;1299;4;1
35885;1411;10;1
35886;1200;10;1
35887;1058;4;1
35888;1386;4;1
35889;1465;2;1
35890;1879;7;1
35891;1804;5;1
35892;1238;11;1
35893;1372;5;1
35894;1373;9;1
35895;1828;11;1
35896;1976;4;1
35897;1955;6;1
35898;1752;1;1
35899;1887;4;1
35900;1086;5;1
35901;1431;8;1
35902;1488;2;1
35903;1563;4;1
35904;1846;1;1
35905;1106;5;1
35906;1881;9;1
35907;1479;5;1
35908;1687;6;1
35909;1391;6;1
35910;1148;6;1
35911;1624;9;1
35912;1146;4;1
35913;1465;10;1
35914;1403;4;1
35915;1385;5;1
35916;1106;4;1
35917;1582;9;1
35918;1295;4;1
35919;1144;4;1
35920;1710;2;1
35921;1778;5;1
35922;1245;7;1
35923;1116;4;1
35924;1103;5;1
35925;1578;4;1
35926;1313;4;1
35927;1382;5;1
35928;1161;5;1
35929;1764;7;1
35930;1525;11;1
35931;1834;5;1
35932;1580;4;1
35933;1457;3;1
35934;1595;3;1
35935;1303;4;1
35936;1672;5;1
35937;1777;4;1
35938;1114;2;1
35939;1389;1;1
35940;1912;3;1
35941;1032;5;1
35942;1516;8;1
35943;1266;5;1
35944;1921;1;1
35945;1804;7;1
35946;1855;2;1
35947;1599;4;1
35948;1621;8;1
35949;1183;2;1
35950;1230;1;1
35951;1397;4;1
35952;1169;3;1
35953;1777;3;1
35954;1658;2;1
35955;1004;5;1
35956;1132;3;1
35957;1230;4;1
35958;1744;5;1
35959;1090;2;1
35960;1851;5;1
35961;1999;5;1
35962;1801;2;1
35963;1581;5;1
35964;1741;5;1
35965;1541;1;1
35966;1040;1;1
35967;1400;3;1
35968;1500;5;1
35969;1142;8;1
35970;1203;3;1
35971;1442;5;1
35972;1628;4;1
35973;1602;5;1
35974;1562;6;1
35975;1687;4;1
35976;1071;8;1
35977;1633;3;1
35978;1924;1;1
35979;1563;5;1
35980;1434;4;1
35981;1685;5;1
35982;1608;4;1
35983;1355;5;1
35984;1461;4;1
35985;1548;4;1
35986;1199;3;1
35987;1568;4;1
35988;1771;4;1
35989;1225;7;1
35990;1269;7;1
35991;1957;4;1
35992;1342;2;1
35993;1520;1;1
35994;1988;5;1
35995;1321;2;1
35996;1506;9;1
35997;1143;7;1
35998;1437;8;1
35999;1973;5;1
36000;1629;11;1
36001;1428;5;1
36002;1165;4;1
36003;1247;8;1
36004;1384;4;1
36005;1609;5;1
36006;1930;2;1
36007;1821;4;1
36008;1546;5;1
36009;1689;5;1
36010;1018;11;1
36011;1701;5;1
36012;1709;4;1
36013;1339;6;1
36014;1924;4;1
36015;1709;4;1
36016;1407;8;1
36017;1807;5;1
36018;1108;5;1
36019;1264;8;1
36020;1828;5;1
36021;1205;4;1
36022;1877;7;1
36023;1380;7;1
36024;1171;4;1
36025;1433;7;1
36026;1178;4;1
36027;1195;7;1
36028;1929;7;1
36029;1303;7;1
36030;1130;1;1
36031;1120;5;1
36032;1074;5;1
36033;1030;4;1
36034;1374;7;1
36035;1307;8;1
36036;1331;1;1
36037;1009;2;1
36038;1157;5;1
36039;1806;5;1
36040;1711;7;1
36041;1483;9;1
36042;1054;4;1
36043;1436;5;1
36044;1766;10;1
36045;1822;4;1
36046;1064;1;1
36047;1507;9;1
36048;1340;10;1
36049;1450;5;1
36050;1890;7;1
36051;1048;5;1
36052;1588;11;1
36053;1702;4;1
36054;1062;5;1
36055;1224;4;1
36056;1166;3;1
36057;1455;8;1
36058;1885;5;1
36059;1686;4;1
36060;1567;5;1
36061;1960;4;1
36062;1451;9;1
36063;1218;3;1
36064;1512;5;1
36065;1078;5;1
36066;1790;4;1
36067;1824;4;1
36068;1839;5;1
36069;1553;7;1
36070;1711;4;1
36071;1263;4;1
36072;1187;9;1
36073;1017;5;1
36074;1104;5;1
36075;1257;5;1
36076;1152;5;1
36077;1369;7;1
36078;1587;4;1
36079;1218;4;1
36080;1460;8;1
36081;1962;4;1
36082;1984;11;1
36083;1715;5;1
36084;1970;5;1
36085;1544;4;1
36086;1300;5;1
36087;1678;4;1
36088;1704;8;1
36089;1631;5;1
36090;1835;4;1
36091;1817;5;1
36092;1766;4;1
36093;1271;5;1
36094;1738;5;1
36095;1127;5;1
36096;1432;5;1
36097;1910;5;1
36098;1722;7;1
36099;1578;4;1
36100;1947;5;1
36101;1346;4;1
36102;1971;2;1
36103;1408;11;1
36104;1343;1;1
36105;1017;9;1
36106;1735;4;1
36107;1229;4;1
36108;1908;3;1
36109;1910;5;1
36110;1561;4;1
36111;1161;4;1
36112;1970;4;1
36113;1870;4;1
36114;1408;11;1
36115;1188;9;1
36116;1722;4;1
36117;1306;4;1
36118;1843;10;1
36119;1971;5;1
36120;1105;3;1
36121;1109;4;1
36122;1928;8;1
36123;1730;10;1
36124;1969;5;1
36125;1652;1;1
36126;1066;5;1
36127;1542;3;1
36128;1672;1;1
36129;1686;5;1
36130;1665;4;1
36131;1234;5;1
36132;1357;2;1
36133;1657;11;1
36134;1587;10;1
36135;1972;9;1
36136;1680;4;1
36137;1333;5;1
36138;1497;5;1
36139;1818;4;1
36140;1264;6;1
36141;1629;1;1
36142;1787;3;1
36143;1168;3;1
36144;1238;4;1
36145;1963;9;1
36146;1274;11;1
36147;1660;2;1
36148;1805;7;1
36149;1013;7;1
36150;1135;5;1
36151;1071;4;1
36152;1898;5;1
36153;1509;1;1
36154;1709;5;1
36155;1949;7;1
36156;1290;5;1
36157;1701;2;1
36158;1349;5;1
36159;1924;1;1
36160;1128;4;1
36161;1662;4;1
36162;1974;5;1
36163;1751;2;1
36164;1408;5;1
36165;1610;5;1
36166;1364;7;1
36167;1044;8;1
36168;1295;5;1
36169;1511;4;1
36170;1832;8;1
36171;1034;7;1
36172;1630;7;1
36173;1719;5;1
36174;1999;6;1
36175;1837;4;1
36176;1630;7;1
36177;1500;1;1
36178;1031;4;1
36179;1079;8;1
36180;1350;4;1
36181;1883;5;1
36182;1912;5;1
36183;1333;7;1
36184;1194;5;1
36185;1974;4;1
36186;1255;4;1
36187;1643;10;1
36188;1982;4;1
36189;1661;10;1
36190;1690;9;1
36191;1148;3;1
36192;1236;3;1
36193;1073;5;1
36194;1589;4;1
36195;1992;2;1
36196;1930;8;1
36197;1575;4;1
36198;1608;6;1
36199;1951;5;1
36200;1669;4;1
36201;1596;4;1
36202;1276;1;1
36203;1974;9;1
36204;1234;6;1
36205;1855;8;1
36206;1033;5;1
36207;1084;8;1
36208;1639;4;1
36209;1771;4;1
36210;1552;4;1
36211;1354;4;1
36212;1870;5;1
36213;1537;9;1
36214;1701;3;1
36215;1739;3;1
36216;1117;4;1
36217;1006;4;1
36218;1642;7;1
36219;1900;7;1
36220;1615;1;1
36221;1331;3;1
36222;1071;2;1
36223;1196;11;1
36224;1078;1;1
36225;1949;10;1
36226;1497;8;1
36227;1075;4;1
36228;1877;5;1
36229;1810;1;1
36230;1996;5;1
36231;1520;7;1
36232;1441;5;1
36233;1074;5;1
36234;1045;5;1
36235;1145;5;1
36236;1706;5;1
36237;1766;4;1
36238;1627;5;1
36239;1947;7;1
36240;1792;8;1
36241;1543;5;1
36242;1142;7;1
36243;1549;8;1
36244;1715;4;1
36245;1087;6;1
36246;1566;4;1
36247;1961;5;1
36248;1073;2;1
36249;1835;1;1
36250;1875;2;1
36251;1108;1;1
36252;1712;4;1
36253;1488;4;1
36254;1874;6;1
36255;1951;9;1
36256;1876;5;1
36257;1531;9;1
36258;1363;5;1
36259;1223;10;1
36260;1387;1;1
36261;1611;11;1
36262;1371;9;1
36263;1765;4;1
36264;1723;2;1
36265;1166;1;1
36266;1354;2;1
36267;1645;9;1
36268;1557;4;1
36269;1978;5;1
36270;1686;5;1
36271;1471;4;1
36272;1816;4;1
36273;1801;6;1
36274;1073;5;1
36275;1654;8;1
36276;1533;8;1
36277;1318;3;1
36278;1670;5;1
36279;1276;5;1
36280;1383;9;1
36281;1516;5;1
36282;1423;4;1
36283;1944;4;1
36284;1914;11;1
36285;1005;5;1
36286;1236;4;1
36287;1716;4;1
36288;1618;5;1
36289;1137;11;1
36290;1256;11;1
36291;1589;9;1
36292;1437;5;1
36293;1580;4;1
36294;1386;2;1
36295;1122;3;1
36296;1477;4;1
36297;1257;5;1
36298;1529;3;1
36299;1333;4;1
36300;1167;6;1
36301;1462;5;1
36302;1146;9;1
36303;1111;4;1
36304;1943;5;1
36305;1279;4;1
36306;1414;4;1
36307;1939;4;1
36308;1256;5;1
36309;1054;6;1
36310;1609;5;1
36311;1286;4;1
36312;1505;1;1
36313;1230;4;1
36314;1820;4;1
36315;1005;4;1
36316;1372;5;1
36317;1009;11;1
36318;1387;5;1
36319;1836;9;1
36320;1565;4;1
36321;1404;1;1
36322;1547;5;1
36323;1134;5;1
36324;1771;5;1
36325;1753;5;1
36326;1589;8;1
36327;1277;4;1
36328;1196;6;1
36329;1846;5;1
36330;1427;5;1
36331;1598;8;1
36332;1801;2;1
36333;1514;4;1
36334;1592;1;1
36335;1996;4;1
36336;1785;4;1
36337;1635;4;1
36338;1596;5;1
36339;1498;9;1
36340;1052;10;1
36341;1788;6;1
36342;1871;6;1
36343;1011;4;1
36344;1397;2;1
36345;1110;5;1
36346;1167;5;1
36347;1281;7;1
36348;1644;3;1
36349;1920;2;1
36350;1596;5;1
36351;1419;5;1
36352;1296;5;1
36353;1874;5;1
36354;1246;5;1
36355;1177;5;1
36356;1135;2;1
36357;1923;5;1
36358;1482;8;1
36359;1796;10;1
36360;1371;5;1
36361;1314;4;1
36362;1328;4;1
36363;1539;3;1
36364;1860;4;1
36365;1330;7;1
36366;1561;5;1
36367;1968;6;1
36368;1588;4;1
36369;1049;2;1
36370;1259;10;1
36371;1750;4;1
36372;1674;4;1
36373;1131;8;1
36374;1221;3;1
36375;1610;5;1
36376;1303;2;1
36377;1046;4;1
36378;1683;9;1
36379;1082;4;1
36380;1899;4;1
36381;1834;4;1
36382;1205;4;1
36383;1361;4;1
36384;1876;4;1
36385;1228;5;1
36386;1436;5;1
36387;1162;5;1
36388;1944;9;1
36389;1363;3;1
36390;1102;6;1
36391;1602;4;1
36392;1654;8;1
36393;1537;4;1
36394;1255;4;1
36395;1105;6;1
36396;1048;5;1
36397;1462;5;1
36398;1167;4;1
36399;1013;6;1
36400;2984;5;1
36401;2206;7;1
36402;2026;8;1
36403;2384;7;1
36404;2011;8;1
36405;2779;3;1
36406;2590;10;1
36407;2252;6;1
36408;2530;3;1
36409;2730;7;1
36410;2114;7;1
36411;2886;5;1
36412;2524;6;1
36413;2805;9;1
36414;2353;3;1
36415;2650;10;1
36416;2960;7;1
36417;2888;8;1
36418;2242;9;1
36419;2361;4;1
36420;2424;7;1
36421;2475;6;1
36422;2003;4;1
36423;2189;8;1
36424;2729;6;1
36425;2937;7;1
36426;2618;7;1
36427;2844;3;1
36428;2871;7;1
36429;2336;7;1
36430;2923;5;1
36431;2793;8;1
36432;2714;3;1
36433;2265;6;1
36434;2619;5;1
36435;2744;10;1
36436;2017;8;1
36437;2817;1;1
36438;2718;8;1
36439;2383;7;1
36440;2931;3;1
36441;2987;1;1
36442;2401;7;1
36443;2066;6;1
36444;2846;6;1
36445;2605;7;1
36446;2276;2;1
36447;2849;6;1
36448;2005;7;1
36449;2364;6;1
36450;2685;6;1
36451;2682;6;1
36452;2257;8;1
36453;2504;8;1
36454;2443;6;1
36455;2657;5;1
36456;2262;6;1
36457;2845;4;1
36458;2882;9;1
36459;2389;8;1
36460;2453;7;1
36461;2057;7;1
36462;2354;6;1
36463;2468;2;1
36464;2382;6;1
36465;2230;7;1
36466;2339;7;1
36467;2565;6;1
36468;2839;5;1
36469;2232;6;1
36470;2211;1;1
36471;2187;8;1
36472;2203;7;1
36473;2672;6;1
36474;2648;6;1
36475;2708;6;1
36476;2471;7;1
36477;2417;5;1
36478;2626;6;1
36479;2136;8;1
36480;2089;7;1
36481;2209;8;1
36482;2689;6;1
36483;2214;8;1
36484;2936;6;1
36485;2053;8;1
36486;2934;6;1
36487;2210;6;1
36488;2501;6;1
36489;2704;8;1
36490;2375;6;1
36491;2240;7;1
36492;2661;1;1
36493;2369;3;1
36494;2070;2;1
36495;2079;9;1
36496;2665;5;1
36497;2980;5;1
36498;2072;6;1
36499;2942;1;1
36500;2420;2;1
36501;2756;6;1
36502;2295;8;1
36503;2810;6;1
36504;2082;7;1
36505;2719;6;1
36506;2328;7;1
36507;2298;5;1
36508;2433;7;1
36509;2122;7;1
36510;2969;7;1
36511;2377;8;1
36512;2150;2;1
36513;2631;6;1
36514;2245;8;1
36515;2637;4;1
36516;2081;8;1
36517;2174;5;1
36518;2278;8;1
36519;2197;5;1
36520;2346;7;1
36521;2005;10;1
36522;2580;8;1
36523;2697;4;1
36524;2566;8;1
36525;2052;8;1
36526;2024;10;1
36527;2999;8;1
36528;2336;10;1
36529;2606;1;1
36530;2388;7;1
36531;2447;6;1
36532;2858;10;1
36533;2423;8;1
36534;2402;6;1
36535;2896;8;1
36536;2572;8;1
36537;2605;6;1
36538;2205;6;1
36539;2631;6;1
36540;2452;7;1
36541;2939;6;1
36542;2527;8;1
36543;2046;7;1
36544;2304;7;1
36545;2017;10;1
36546;2040;3;1
36547;2423;8;1
36548;2578;6;1
36549;2949;6;1
36550;2526;4;1
36551;2207;7;1
36552;2004;7;1
36553;2507;3;1
36554;2767;7;1
36555;2516;7;1
36556;2454;2;1
36557;2407;7;1
36558;2445;7;1
36559;2054;7;1
36560;2517;7;1
36561;2983;8;1
36562;2144;6;1
36563;2465;6;1
36564;2403;1;1
36565;2592;8;1
36566;2891;6;1
36567;2088;3;1
36568;2596;10;1
36569;2566;6;1
36570;2029;6;1
36571;2899;8;1
36572;2853;8;1
36573;2612;6;1
36574;2163;6;1
36575;2485;8;1
36576;2756;7;1
36577;2603;9;1
36578;2103;6;1
36579;2163;6;1
36580;2491;9;1
36581;2084;8;1
36582;2294;9;1
36583;2120;8;1
36584;2407;7;1
36585;2491;1;1
36586;2288;7;1
36587;2223;7;1
36588;2602;6;1
36589;2503;3;1
36590;2760;8;1
36591;2269;1;1
36592;2389;8;1
36593;2968;8;1
36594;2790;7;1
36595;2654;10;1
36596;2349;6;1
36597;2027;6;1
36598;2563;2;1
36599;2303;7;1
36600;2363;4;1
36601;2217;8;1
36602;2467;8;1
36603;2453;10;1
36604;2698;6;1
36605;2313;6;1
36606;2036;1;1
36607;2987;2;1
36608;2263;8;1
36609;2883;5;1
36610;2815;8;1
36611;2608;8;1
36612;2284;6;1
36613;2507;6;1
36614;2518;4;1
36615;2583;1;1
36616;2855;7;1
36617;2708;2;1
36618;2341;6;1
36619;2823;6;1
36620;2064;8;1
36621;2382;8;1
36622;2112;6;1
36623;2214;10;1
36624;2144;7;1
36625;2657;3;1
36626;2338;6;1
36627;2974;3;1
36628;2554;7;1
36629;2891;6;1
36630;2789;7;1
36631;2945;6;1
36632;2224;8;1
36633;2984;6;1
36634;2864;3;1
36635;2616;5;1
36636;2369;6;1
36637;2650;7;1
36638;2870;7;1
36639;2103;7;1
36640;2582;7;1
36641;2753;6;1
36642;2579;3;1
36643;2068;3;1
36644;2473;5;1
36645;2148;8;1
36646;2977;2;1
36647;2488;8;1
36648;2570;8;1
36649;2808;8;1
36650;2334;10;1
36651;2698;7;1
36652;2960;5;1
36653;2490;6;1
36654;2877;8;1
36655;2256;6;1
36656;2417;7;1
36657;2146;10;1
36658;2043;8;1
36659;2422;1;1
36660;2402;5;1
36661;2642;2;1
36662;2642;1;1
36663;2577;7;1
36664;2008;7;1
36665;2385;5;1
36666;2070;5;1
36667;2128;7;1
36668;2903;9;1
36669;2963;3;1
36670;2765;7;1
36671;2486;1;1
36672;2024;3;1
36673;2841;7;1
36674;2317;10;1
36675;2884;10;1
36676;2926;7;1
36677;2054;4;1
36678;2811;8;1
36679;2910;2;1
36680;2183;6;1
36681;2407;6;1
36682;2384;8;1
36683;2299;2;1
36684;2412;10;1
36685;2689;8;1
36686;2531;9;1
36687;2703;6;1
36688;2985;3;1
36689;2436;8;1
36690;2132;7;1
36691;2505;8;1
36692;2564;1;1
36693;2331;7;1
36694;2924;2;1
36695;2081;8;1
36696;2649;7;1
36697;2626;8;1
36698;2240;8;1
36699;2859;6;1
36700;2486;4;1
36701;2463;6;1
36702;2976;9;1
36703;2487;2;1
36704;2321;8;1
36705;2453;8;1
36706;2436;7;1
36707;2329;8;1
36708;2175;7;1
36709;2311;1;1
36710;2246;7;1
36711;2098;8;1
36712;2005;8;1
36713;2176;8;1
36714;2754;7;1
36715;2805;8;1
36716;2442;7;1
36717;2511;4;1
36718;2738;10;1
36719;2361;10;1
36720;2367;8;1
36721;2781;8;1
36722;2801;3;1
36723;2760;6;1
36724;2181;1;1
36725;2680;7;1
36726;2250;7;1
36727;2947;7;1
36728;2243;6;1
36729;2248;7;1
36730;2293;7;1
36731;2789;3;1
36732;2591;8;1
36733;2126;8;1
36734;2297;7;1
36735;2812;6;1
36736;2995;4;1
36737;2496;6;1
36738;2536;8;1
36739;2631;7;1
36740;2809;8;1
36741;2040;6;1
36742;2648;7;1
36743;2807;8;1
36744;2375;6;1
36745;2491;3;1
36746;2031;6;1
36747;2993;8;1
36748;2475;5;1
36749;2599;7;1
36750;2405;6;1
36751;2394;7;1
36752;2948;7;1
36753;2091;1;1
36754;2994;6;1
36755;2718;6;1
36756;2537;8;1
36757;2555;2;1
36758;2430;6;1
36759;2575;7;1
36760;2093;7;1
36761;2076;2;1
36762;2649;7;1
36763;2561;7;1
36764;2947;5;1
36765;2612;8;1
36766;2515;7;1
36767;2325;5;1
36768;2421;3;1
36769;2277;1;1
36770;2025;7;1
36771;2149;4;1
36772;2956;2;1
36773;2682;9;1
36774;2304;7;1
36775;2799;8;1
36776;2007;7;1
36777;2146;6;1
36778;2685;5;1
36779;2632;8;1
36780;2763;7;1
36781;2801;6;1
36782;2309;7;1
36783;2448;8;1
36784;2939;8;1
36785;2535;7;1
36786;2378;5;1
36787;2229;6;1
36788;2775;8;1
36789;2806;1;1
36790;2957;3;1
36791;2583;9;1
36792;2241;1;1
36793;2197;7;1
36794;2136;1;1
36795;2304;5;1
36796;2508;6;1
36797;2831;1;1
36798;2553;8;1
36799;2684;1;1
36800;2819;7;1
36801;2398;5;1
36802;2761;1;1
36803;2981;7;1
36804;2321;8;1
36805;2655;8;1
36806;2276;8;1
36807;2117;7;1
36808;2557;6;1
36809;2756;6;1
36810;2483;6;1
36811;2263;4;1
36812;2382;3;1
36813;2057;8;1
36814;2015;2;1
36815;2660;7;1
36816;2126;7;1
36817;2403;4;1
36818;2679;3;1
36819;2864;6;1
36820;2732;3;1
36821;2993;6;1
36822;2013;6;1
36823;2754;5;1
